s_no	date	depart	arrival	departTime	timeTaken	price
13131	2023-04-18	59	57	17:02	5:16	366080
13132	2023-04-18	31	59	12:43	5:16	440000
13133	2023-04-18	35	12	12:43	6:00	380750
13134	2023-04-18	44	22	14:52	5:16	246180
13135	2023-04-18	6	47	13:12	5:02	395430
13136	2023-04-18	11	68	22:33	5:02	229950
13137	2023-04-18	56	45	22:04	7:12	311700
13138	2023-04-18	50	7	18:43	5:31	307740
13139	2023-04-18	2	25	12:28	5:45	463680
13140	2023-04-18	43	57	18:00	5:45	367440
13141	2023-04-18	56	63	17:31	5:16	293700
13142	2023-04-18	54	30	14:09	6:43	316960
13143	2023-04-18	39	29	13:12	4:48	350200
13144	2023-04-18	57	20	22:33	6:14	320320
13145	2023-04-18	65	14	13:26	6:14	461500
13146	2023-04-18	48	9	14:52	5:45	395520
13147	2023-04-18	45	59	19:26	7:12	436800
13148	2023-04-18	14	12	17:02	6:43	412720
13149	2023-04-18	14	63	10:48	4:48	267000
13150	2023-04-18	45	21	14:52	4:48	304600
13151	2023-04-18	45	38	15:21	6:28	525150
13152	2023-04-18	41	36	14:52	6:57	493000
13153	2023-04-18	54	69	15:36	5:02	339150
13154	2023-04-18	13	35	11:02	5:16	293040
13155	2023-04-18	67	3	22:48	4:48	233600
13156	2023-04-18	53	42	9:50	6:43	308280
13157	2023-04-18	41	58	19:40	6:57	442250
13158	2023-04-18	7	68	22:19	4:48	256600
13159	2023-04-18	33	53	11:45	5:16	230780
13160	2023-04-18	70	7	14:24	6:57	361920
13161	2023-04-18	25	6	12:57	7:12	531600
13162	2023-04-18	36	14	13:26	6:14	303940
13163	2023-04-18	4	23	16:04	6:00	424250
13164	2023-04-18	27	22	23:45	6:57	521420
13165	2023-04-18	19	27	23:31	4:48	390200
13166	2023-04-18	58	18	16:19	6:00	494500
13167	2023-04-18	18	61	22:33	4:48	273400
13168	2023-04-18	59	44	16:48	7:12	315300
13169	2023-04-18	33	14	13:40	5:45	423360
13170	2023-04-18	2	35	21:07	5:02	390180
13171	2023-04-18	21	66	18:00	4:48	221800
13172	2023-04-18	67	19	21:50	7:12	362100
13173	2023-04-18	3	34	20:38	7:12	507300
13174	2023-04-18	25	36	21:50	5:31	380650
13175	2023-04-18	40	62	11:45	6:28	407160
13176	2023-04-18	20	9	12:14	6:28	489780
13177	2023-04-18	30	56	14:52	4:48	219800
13178	2023-04-18	42	14	10:19	4:48	249600
13179	2023-04-18	66	16	12:57	5:16	329340
13180	2023-04-18	20	40	17:16	6:43	392280
13181	2023-04-18	63	51	23:02	6:28	277020
13182	2023-04-19	47	23	14:09	6:28	473850
13183	2023-04-19	27	13	21:07	6:14	491660
13184	2023-04-19	26	66	18:28	5:45	415680
13185	2023-04-19	23	33	15:07	5:16	295240
13186	2023-04-19	6	59	16:48	6:00	275250
13187	2023-04-19	6	30	19:12	6:28	309420
13188	2023-04-19	24	64	18:57	6:43	317800
13189	2023-04-19	13	33	20:52	6:57	450660
13190	2023-04-19	16	60	17:45	6:57	308270
13191	2023-04-19	36	35	19:26	5:31	442750
13192	2023-04-19	66	20	21:07	7:12	422100
13193	2023-04-19	70	33	20:52	6:14	457340
13194	2023-04-19	33	23	12:28	5:31	320850
13195	2023-04-19	64	35	10:04	6:43	291200
13196	2023-04-19	29	37	23:31	5:02	338310
13197	2023-04-19	19	41	9:50	6:14	505700
13198	2023-04-19	50	45	10:04	6:43	379120
13199	2023-04-19	44	37	14:52	5:02	210210
13200	2023-04-19	19	58	17:02	6:43	389480
13201	2023-04-19	27	56	16:04	6:28	459810
13202	2023-04-19	67	33	10:19	6:57	333790
13203	2023-04-19	18	69	22:19	5:31	376510
13204	2023-04-19	57	28	14:38	5:31	263580
13205	2023-04-19	63	48	15:21	5:02	370860
13206	2023-04-19	20	69	12:57	6:57	369170
13207	2023-04-19	6	51	16:19	6:14	288860
13208	2023-04-19	58	19	21:21	4:48	331200
13209	2023-04-19	19	67	20:52	5:02	248640
13210	2023-04-19	56	13	17:16	6:14	466180
13211	2023-04-19	56	25	17:02	6:28	277020
13212	2023-04-19	21	56	19:26	5:45	355680
13213	2023-04-19	53	66	20:52	5:16	300740
13214	2023-04-19	66	1	17:45	7:12	510000
13215	2023-04-19	25	20	13:40	6:43	534800
13216	2023-04-19	68	1	11:31	6:57	305660
13217	2023-04-19	56	52	20:38	7:12	507300
13218	2023-04-19	46	32	9:50	4:48	280400
13219	2023-04-19	5	30	20:24	6:57	409190
13220	2023-04-19	47	67	10:33	6:00	296000
13221	2023-04-19	55	17	23:31	4:48	259800
13222	2023-04-19	34	39	16:04	5:45	362880
13223	2023-04-19	9	13	11:16	6:14	416000
13224	2023-04-19	45	1	22:19	7:12	555300
13225	2023-04-19	60	25	9:50	5:16	352660
13226	2023-04-19	53	37	19:12	4:48	230000
13227	2023-04-19	62	22	22:48	5:02	331170
13228	2023-04-19	45	35	13:40	5:02	352380
13229	2023-04-19	62	42	19:40	5:31	422050
13230	2023-04-19	65	70	12:00	5:45	407760
13231	2023-04-19	38	62	16:33	5:02	225750
13232	2023-04-19	63	9	10:48	6:43	481880
13233	2023-04-19	46	5	15:21	6:14	507000
13234	2023-04-19	11	14	14:24	6:57	363080
13235	2023-04-19	53	1	22:48	5:02	396690
13236	2023-04-19	35	57	12:43	6:43	414960
13237	2023-04-19	55	13	17:02	5:45	323760
13238	2023-04-19	64	22	22:19	6:57	505760
13239	2023-04-19	54	1	12:57	4:48	363600
13240	2023-04-19	36	13	22:19	7:12	396900
13241	2023-04-19	57	30	15:36	7:12	434400
13242	2023-04-19	70	56	22:19	6:28	329940
13243	2023-04-19	34	30	17:02	5:45	323760
13244	2023-04-19	8	30	14:52	6:14	482300
13245	2023-04-19	33	35	18:00	5:45	253680
13246	2023-04-19	11	52	16:04	7:12	472500
13247	2023-04-19	43	53	12:57	5:31	318780
13248	2023-04-19	36	27	20:09	5:31	301300
13249	2023-04-19	41	17	12:28	6:14	507780
13250	2023-04-19	25	19	14:52	5:02	416220
13251	2023-04-19	4	36	14:24	6:28	536760
13252	2023-04-19	63	69	15:50	5:45	387120
13253	2023-04-19	25	62	17:02	6:43	303800
13254	2023-04-19	10	27	21:07	6:14	305240
13255	2023-04-19	55	39	18:14	5:31	368920
13256	2023-04-19	65	58	17:45	7:12	535800
13257	2023-04-19	39	47	12:00	7:12	333600
13258	2023-04-19	64	3	14:52	6:43	328720
13259	2023-04-19	2	31	20:52	6:57	317840
13260	2023-04-19	6	19	10:19	7:12	599100
13261	2023-04-19	41	27	23:45	7:12	303600
13262	2023-04-19	60	3	20:09	5:02	259350
13263	2023-04-19	38	23	17:31	5:16	262020
13264	2023-04-19	54	11	21:50	5:45	437760
13265	2023-04-19	15	11	12:00	6:28	387990
13266	2023-04-19	2	37	15:21	6:57	373810
13267	2023-04-19	70	23	18:43	7:12	366600
13268	2023-04-19	36	56	16:19	6:14	308620
13269	2023-04-19	32	16	17:31	4:48	268800
13270	2023-04-19	67	11	11:02	5:16	250360
13271	2023-04-19	68	2	11:45	6:57	290580
13272	2023-04-19	16	36	12:28	5:02	212310
13273	2023-04-19	41	40	15:21	5:31	323840
13274	2023-04-19	40	68	11:31	6:43	511280
13275	2023-04-19	62	21	14:24	6:28	349110
13276	2023-04-19	37	66	22:48	6:28	522180
13277	2023-04-19	60	38	10:19	5:31	302450
13278	2023-04-19	61	70	15:50	4:48	396000
13279	2023-04-19	21	58	12:43	5:31	347300
13280	2023-04-19	44	35	19:12	5:16	421740
13281	2023-04-19	14	19	18:28	5:31	312110
13282	2023-04-19	48	46	22:48	6:57	559410
13283	2023-04-19	2	52	12:14	7:12	408300
13284	2023-04-19	29	68	13:55	5:45	355920
13285	2023-04-19	23	54	12:43	6:28	398250
13286	2023-04-19	47	26	17:16	5:45	395760
13287	2023-04-19	11	4	11:16	6:28	270540
13288	2023-04-19	57	34	10:33	6:28	390690
13289	2023-04-19	15	30	16:33	5:02	231000
13290	2023-04-19	7	40	10:33	5:31	423200
13291	2023-04-19	35	66	13:55	6:57	480530
13292	2023-04-19	19	8	11:31	5:02	324030
13293	2023-04-19	65	22	9:50	5:16	311300
13294	2023-04-19	61	11	16:33	7:12	340200
13295	2023-04-19	25	17	10:33	4:48	289000
13296	2023-04-19	42	2	11:02	6:00	254250
13297	2023-04-19	52	48	23:02	7:12	485100
13298	2023-04-19	24	45	11:02	5:02	255360
13299	2023-04-19	66	17	15:21	5:02	261660
13300	2023-04-19	59	2	19:40	6:57	500830
13301	2023-04-19	59	36	22:04	6:57	376710
13302	2023-04-19	24	29	17:16	5:45	395760
13303	2023-04-19	57	19	13:40	6:28	359100
13304	2023-04-19	12	19	14:52	5:02	416220
13305	2023-04-19	54	19	16:04	5:45	307920
13306	2023-04-19	11	28	20:09	6:43	288120
13307	2023-04-19	29	56	12:14	6:00	427250
13308	2023-04-19	37	34	16:48	5:45	250080
13309	2023-04-19	35	38	22:33	6:14	320320
13310	2023-04-19	3	18	20:24	5:02	258720
13311	2023-04-19	31	59	14:38	5:16	273020
13312	2023-04-19	31	62	22:04	7:12	507600
13313	2023-04-19	27	65	18:00	6:28	383670
13314	2023-04-19	3	39	19:12	5:02	349860
13315	2023-04-19	54	24	14:09	5:31	294400
13316	2023-04-19	55	36	19:55	7:12	404100
13317	2023-04-19	50	57	20:24	5:31	282440
13318	2023-04-19	49	41	17:16	6:14	324740
13319	2023-04-19	69	66	11:45	7:12	364800
13320	2023-04-19	56	34	11:02	7:12	453900
13321	2023-04-19	65	23	20:52	6:00	463500
13322	2023-04-19	47	58	17:31	7:12	544500
13323	2023-04-19	62	67	11:16	6:14	416000
13324	2023-04-19	68	58	20:38	6:14	288340
13325	2023-04-19	50	15	19:12	5:16	314820
13326	2023-04-19	70	7	14:52	6:28	315090
13327	2023-04-19	42	3	22:33	5:02	229950
13328	2023-04-19	32	46	11:31	6:00	389000
13329	2023-04-19	9	26	13:40	5:02	352380
13330	2023-04-19	16	67	19:26	6:57	343650
13331	2023-04-19	34	42	10:04	6:57	330020
13332	2023-04-19	1	9	22:04	4:48	291600
13333	2023-04-19	23	22	19:26	5:45	355680
13334	2023-04-19	2	28	22:48	6:57	493000
13335	2023-04-19	31	33	19:26	4:48	296400
13336	2023-04-19	70	31	21:21	4:48	331200
13337	2023-04-19	37	50	14:24	6:14	269360
13338	2023-04-19	49	24	18:28	4:48	214800
13339	2023-04-19	6	7	22:33	5:45	253440
13340	2023-04-19	18	65	13:55	6:57	332340
13341	2023-04-19	49	59	15:07	6:28	325890
13342	2023-04-19	37	51	13:40	5:45	283680
13343	2023-04-19	26	52	20:24	6:00	492000
13344	2023-04-19	5	22	14:52	5:45	247200
13345	2023-04-19	23	12	19:55	6:14	493480
13346	2023-04-19	37	2	18:14	5:16	295020
13347	2023-04-19	40	6	18:28	6:28	390420
13348	2023-04-19	10	56	17:31	6:14	454480
13349	2023-04-19	24	67	10:19	5:16	223080
13350	2023-04-19	47	36	22:33	6:57	324800
13351	2023-04-19	30	8	14:24	5:02	367500
13352	2023-04-19	36	2	19:26	5:31	284740
13353	2023-04-19	44	14	14:09	6:57	535050
13354	2023-04-19	25	13	13:26	6:00	339000
13355	2023-04-19	20	25	11:31	6:00	321750
13356	2023-04-19	20	31	10:04	6:57	311460
13357	2023-04-19	60	51	12:28	6:57	563180
13358	2023-04-19	67	36	22:48	5:02	318150
13359	2023-04-19	27	60	14:24	5:45	436800
13360	2023-04-19	42	68	20:24	4:48	365000
13361	2023-04-19	27	53	17:16	6:57	360470
13362	2023-04-19	21	54	12:00	6:43	357000
13363	2023-04-19	1	18	19:12	5:31	424580
13364	2023-04-19	65	31	20:38	5:02	217140
13365	2023-04-19	48	41	20:09	6:00	298000
13366	2023-04-19	43	34	20:24	7:12	582300
13367	2023-04-20	55	25	15:36	6:14	490100
13368	2023-04-20	11	43	21:21	6:28	499230
13369	2023-04-20	64	18	12:43	6:28	403650
13370	2023-04-20	6	21	18:00	5:16	223960
13371	2023-04-20	5	11	22:19	7:12	529200
13372	2023-04-20	4	15	10:48	7:12	327000
13373	2023-04-20	28	65	18:00	6:00	337750
13374	2023-04-20	57	63	22:48	5:45	250560
13375	2023-04-20	34	15	17:02	5:16	312400
13376	2023-04-20	26	5	11:45	7:12	304200
13377	2023-04-20	39	32	23:31	5:45	417120
13378	2023-04-20	32	23	19:26	5:02	219030
13379	2023-04-20	32	30	17:31	7:12	544500
13380	2023-04-20	56	51	23:31	5:45	339840
13381	2023-04-20	35	44	19:55	5:02	375270
13382	2023-04-20	51	5	22:04	4:48	390200
13383	2023-04-20	68	12	10:48	6:57	331760
13384	2023-04-20	13	21	18:14	6:57	494740
13385	2023-04-20	42	50	14:09	4:48	293200
13386	2023-04-20	7	24	15:50	7:12	381900
13387	2023-04-20	28	5	23:02	6:14	481520
13388	2023-04-20	5	43	20:52	6:00	494000
13389	2023-04-20	62	17	13:40	5:45	423360
13390	2023-04-20	65	5	13:55	5:45	355920
13391	2023-04-20	41	62	10:04	5:02	231000
13392	2023-04-20	34	12	10:48	6:14	466700
13393	2023-04-20	5	55	21:50	5:02	298830
13394	2023-04-20	34	55	20:52	6:43	286440
13395	2023-04-20	35	62	10:33	5:31	423200
13396	2023-04-20	47	17	19:55	6:43	392000
13397	2023-04-20	58	48	13:55	6:57	569850
13398	2023-04-20	62	61	20:24	6:43	470400
13399	2023-04-20	24	43	12:00	5:16	361020
13400	2023-04-20	48	56	15:36	6:14	310700
13401	2023-04-20	13	65	13:55	6:14	512720
13402	2023-04-20	65	55	23:16	5:02	315840
13403	2023-04-20	60	36	16:04	6:00	424250
13404	2023-04-20	40	38	13:12	6:14	364780
13405	2023-04-20	60	1	19:55	5:02	286230
13406	2023-04-20	6	45	20:24	6:43	425040
13407	2023-04-20	12	36	9:50	6:00	307000
13408	2023-04-20	68	14	16:04	5:45	379440
13409	2023-04-20	56	61	17:31	6:28	273240
13410	2023-04-20	36	63	18:28	6:14	311480
13411	2023-04-20	70	18	23:45	6:00	448500
13412	2023-04-20	53	28	13:40	5:02	284970
13413	2023-04-20	42	39	17:16	6:00	266500
13414	2023-04-20	19	55	22:48	6:57	466030
13415	2023-04-20	1	2	16:48	4:48	302400
13416	2023-04-20	43	39	17:02	6:14	475800
13417	2023-04-20	33	9	15:50	5:45	434640
13418	2023-04-20	15	31	18:14	5:45	477840
13419	2023-04-20	67	14	22:04	7:12	372900
13420	2023-04-20	57	58	20:24	6:43	420560
13421	2023-04-20	44	39	19:55	5:45	303600
13422	2023-04-20	57	14	18:57	6:14	334880
13423	2023-04-20	40	9	22:04	6:28	399330
13424	2023-04-20	62	60	22:33	6:57	428040
13425	2023-04-20	2	65	23:31	6:28	339120
13426	2023-04-20	33	10	15:50	5:02	280140
13427	2023-04-20	60	4	11:45	7:12	372600
13428	2023-04-20	39	4	14:09	6:28	463050
13429	2023-04-20	42	33	22:48	7:12	438000
13430	2023-04-20	49	57	12:57	7:12	465300
13431	2023-04-20	11	53	10:04	6:14	483340
13432	2023-04-20	17	65	21:36	6:28	497340
13433	2023-04-20	66	32	13:12	6:43	547680
13434	2023-04-20	17	54	23:45	5:16	331540
13435	2023-04-20	5	6	14:52	6:28	279720
13436	2023-04-20	70	35	15:36	5:16	426140
13437	2023-04-20	46	12	18:14	5:45	477840
13438	2023-04-20	63	47	10:19	5:45	350880
13439	2023-04-20	9	68	19:12	6:43	460880
13440	2023-04-20	31	37	21:07	6:14	500240
13441	2023-04-20	69	57	15:21	6:14	390260
13442	2023-04-20	35	58	11:16	6:43	375200
13443	2023-04-20	23	14	10:19	5:45	368880
13444	2023-04-20	61	10	23:02	6:14	481520
13445	2023-04-20	15	42	12:57	6:57	414410
13446	2023-04-20	35	46	14:09	4:48	211600
13447	2023-04-20	16	56	15:21	6:43	374360
13448	2023-04-20	69	60	17:31	5:31	285430
13449	2023-04-20	20	62	17:45	6:00	395250
13450	2023-04-20	41	25	21:21	6:14	433160
13451	2023-04-20	18	55	16:33	6:43	386960
13452	2023-04-20	46	50	17:02	5:31	285660
13453	2023-04-20	42	15	15:50	5:02	241080
13454	2023-04-20	15	26	22:48	5:45	250560
13455	2023-04-20	67	69	9:50	5:02	410970
13456	2023-04-20	23	43	12:00	5:45	375600
13457	2023-04-20	56	31	23:31	6:43	393400
13458	2023-04-20	49	59	15:07	6:14	278720
13459	2023-04-20	54	44	9:50	5:31	323610
13460	2023-04-20	33	12	19:26	6:43	446040
13461	2023-04-20	65	29	17:16	6:00	320000
13462	2023-04-20	63	37	11:31	5:16	333960
13463	2023-04-20	61	50	20:52	5:16	232980
13464	2023-04-20	53	67	20:24	5:16	233860
13465	2023-04-20	3	49	16:04	5:16	273680
13466	2023-04-20	22	62	21:21	5:16	395340
13467	2023-04-20	34	61	22:19	7:12	529200
13468	2023-04-20	33	61	20:24	6:43	327320
13469	2023-04-20	68	30	13:12	6:14	514020
13470	2023-04-20	37	43	19:12	5:16	314820
13471	2023-04-20	60	47	10:33	6:43	511280
13472	2023-04-20	56	9	12:00	6:57	428040
13473	2023-04-20	59	34	18:28	5:31	244720
13474	2023-04-20	65	1	17:31	6:28	402570
13475	2023-04-20	8	34	19:12	6:28	534060
13476	2023-04-20	41	12	21:36	4:48	364200
13477	2023-04-20	50	14	22:04	6:28	306720
13478	2023-04-20	49	33	19:12	6:57	489230
13479	2023-04-20	57	34	9:50	6:28	356940
13480	2023-04-20	58	13	20:09	6:28	397710
13481	2023-04-20	28	22	20:52	5:45	362880
13482	2023-04-20	52	20	18:57	7:12	367500
13483	2023-04-20	18	21	10:04	5:16	286440
13484	2023-04-20	65	7	16:33	6:14	427180
13485	2023-04-20	63	50	14:24	6:28	536760
13486	2023-04-20	47	9	21:07	7:12	351300
13487	2023-04-20	16	68	21:36	7:12	346200
13488	2023-04-20	10	36	13:55	5:16	238920
13489	2023-04-20	7	20	15:07	5:45	357600
13490	2023-04-20	6	13	19:40	5:02	379260
13491	2023-04-20	44	40	10:19	7:12	599100
13492	2023-04-20	64	62	15:50	4:48	219400
13493	2023-04-20	31	15	12:43	6:28	324810
13494	2023-04-20	12	26	14:24	6:00	297000
13495	2023-04-20	13	41	16:48	6:28	393390
13496	2023-04-20	33	45	15:21	5:31	336490
13497	2023-04-20	46	64	11:45	6:57	410640
13498	2023-04-20	64	24	10:04	5:31	330740
13499	2023-04-20	23	20	22:48	4:48	372800
13500	2023-04-20	66	5	16:19	7:12	573300
13501	2023-04-20	44	26	13:40	5:45	306000
13502	2023-04-20	33	30	22:48	6:43	407680
13503	2023-04-20	66	59	14:52	4:48	304600
13504	2023-04-20	14	56	18:28	6:14	374140
13505	2023-04-20	14	70	12:28	5:45	259680
13506	2023-04-20	22	26	16:19	6:43	537040
13507	2023-04-20	65	69	18:14	5:02	224910
13508	2023-04-20	10	69	11:16	4:48	260000
13509	2023-04-20	41	8	13:55	6:14	413660
13510	2023-04-20	68	25	18:00	4:48	394200
13511	2023-04-20	38	16	11:02	6:14	301340
13512	2023-04-20	32	16	12:43	6:28	515160
13513	2023-04-20	35	49	17:02	6:00	387750
13514	2023-04-20	22	64	21:50	7:12	300300
13515	2023-04-20	49	3	12:14	5:31	251620
13516	2023-04-20	58	62	14:52	6:14	387660
13517	2023-04-20	40	5	16:04	6:57	466030
13518	2023-04-20	2	40	14:09	4:48	382000
13519	2023-04-20	17	44	16:48	6:14	457080
13520	2023-04-20	1	32	21:07	6:28	441720
13521	2023-04-20	33	34	13:40	6:43	280280
13522	2023-04-20	12	54	22:48	6:28	522180
13523	2023-04-20	57	7	20:09	6:28	397710
13524	2023-04-20	50	9	9:50	5:02	221340
13525	2023-04-20	4	27	16:48	6:57	443700
13526	2023-04-20	65	49	19:40	6:43	344120
13527	2023-04-20	53	41	11:45	5:16	418440
13528	2023-04-20	32	38	10:33	6:43	544320
13529	2023-04-20	35	22	10:04	6:57	491840
13530	2023-04-20	24	59	10:04	4:48	271000
13531	2023-04-20	57	39	21:21	6:28	456840
13532	2023-04-20	19	10	12:14	4:48	355200
13533	2023-04-20	25	61	10:48	6:14	482300
13534	2023-04-20	53	64	18:28	6:28	475740
13535	2023-04-20	56	64	22:04	6:57	376710
13536	2023-04-20	13	25	18:28	5:45	352560
13537	2023-04-20	31	52	13:40	7:12	550800
13538	2023-04-20	36	42	23:31	5:45	341760
13539	2023-04-20	52	68	16:48	6:00	285500
13540	2023-04-20	60	13	20:38	4:48	389800
13541	2023-04-20	47	50	15:21	4:48	296800
13542	2023-04-20	47	10	21:36	6:43	330400
13543	2023-04-20	64	69	16:04	6:00	454750
13544	2023-04-20	52	34	15:07	6:00	313000
13545	2023-04-20	20	39	10:48	6:43	357000
13546	2023-04-20	67	7	22:33	5:45	286320
13547	2023-04-20	5	35	20:09	6:00	365000
13548	2023-04-20	52	22	14:09	6:00	473000
13549	2023-04-20	52	70	23:45	6:57	428910
13550	2023-04-20	68	11	17:45	7:12	471900
13551	2023-04-20	68	2	9:50	7:12	591600
13552	2023-04-20	13	26	17:02	6:14	275600
13553	2023-04-20	46	13	14:38	7:12	522000
13554	2023-04-20	10	18	11:02	5:45	466320
13555	2023-04-20	49	46	15:50	6:00	295250
13556	2023-04-21	51	16	19:26	5:31	442750
13557	2023-04-21	64	15	18:14	5:45	477840
13558	2023-04-21	28	27	10:04	4:48	398800
13559	2023-04-21	31	40	22:19	4:48	256600
13560	2023-04-21	47	5	21:36	6:57	318420
13561	2023-04-21	9	8	17:45	5:31	365240
13562	2023-04-21	67	46	10:04	5:02	271950
13563	2023-04-21	2	15	21:36	6:28	309150
13564	2023-04-21	45	17	21:21	5:45	250560
13565	2023-04-21	50	28	19:55	5:02	211890
13566	2023-04-21	54	38	16:48	7:12	386100
13567	2023-04-21	46	48	11:31	5:02	253680
13568	2023-04-21	8	61	12:28	6:28	350460
13569	2023-04-21	27	17	11:45	6:57	568980
13570	2023-04-21	47	53	17:45	5:45	311760
13571	2023-04-21	3	41	10:33	6:57	505760
13572	2023-04-21	21	13	10:33	6:28	319680
13573	2023-04-21	2	53	23:45	6:00	473500
13574	2023-04-21	70	38	19:55	6:28	432810
13575	2023-04-21	3	68	12:28	6:14	507780
13576	2023-04-21	55	19	9:50	6:00	342250
13577	2023-04-21	13	52	14:24	6:28	536760
13578	2023-04-21	4	65	19:26	6:00	341250
13579	2023-04-21	65	48	10:19	5:31	261740
13580	2023-04-21	28	67	10:04	5:31	330740
13581	2023-04-21	20	59	14:09	7:12	478500
13582	2023-04-21	17	19	16:48	5:16	340780
13583	2023-04-21	29	51	17:31	7:12	544500
13584	2023-04-21	5	24	12:57	7:12	417000
13585	2023-04-21	1	37	9:50	6:57	327410
13586	2023-04-21	51	27	16:33	5:02	330750
13587	2023-04-21	47	23	20:38	5:45	407520
13588	2023-04-21	21	12	12:14	6:28	464130
13589	2023-04-21	6	41	16:33	7:12	579600
13590	2023-04-21	28	40	13:12	5:45	385680
13591	2023-04-21	58	35	21:07	6:28	454140
13592	2023-04-21	30	21	22:19	7:12	402900
13593	2023-04-21	47	29	12:14	6:43	467600
13594	2023-04-21	48	32	17:16	6:43	540960
13595	2023-04-21	25	58	21:07	5:45	375840
13596	2023-04-21	39	18	16:04	7:12	580200
13597	2023-04-21	19	23	18:43	6:14	431080
13598	2023-04-21	29	61	17:16	5:45	369360
13599	2023-04-21	8	70	12:28	6:57	540850
13600	2023-04-21	38	28	22:04	7:12	372900
13601	2023-04-21	37	61	11:45	6:57	568980
13602	2023-04-21	69	49	23:45	4:48	370800
13603	2023-04-21	49	16	15:50	5:02	315210
13604	2023-04-21	41	58	15:50	5:02	305760
13605	2023-04-21	67	1	23:31	5:16	355520
13606	2023-04-21	31	45	18:00	6:28	380430
13607	2023-04-21	59	16	14:09	4:48	212800
13608	2023-04-21	23	37	21:50	6:57	419050
13609	2023-04-21	21	8	13:12	6:43	547680
13610	2023-04-21	50	45	16:48	5:02	287490
13611	2023-04-21	52	32	12:14	5:31	251620
13612	2023-04-21	63	64	16:48	5:31	426880
13613	2023-04-21	2	28	10:04	4:48	226400
13614	2023-04-21	9	35	12:00	5:31	446430
13615	2023-04-21	26	57	18:00	5:16	391160
13616	2023-04-21	2	13	20:52	6:00	494000
13617	2023-04-21	25	23	18:57	6:57	383960
13618	2023-04-21	18	27	15:50	7:12	381900
13619	2023-04-21	7	52	18:57	6:14	334880
13620	2023-04-21	40	69	18:28	5:45	415680
13621	2023-04-21	61	24	21:21	6:28	278100
13622	2023-04-21	56	30	22:04	5:31	430330
13623	2023-04-21	61	6	9:50	4:48	241600
13624	2023-04-21	65	32	17:45	5:31	398360
13625	2023-04-21	39	47	17:16	6:43	516880
13626	2023-04-21	33	15	9:50	4:48	241600
13627	2023-04-21	44	60	20:24	5:31	411240
13628	2023-04-21	58	27	17:16	4:48	237200
13629	2023-04-21	31	36	10:48	6:28	508680
13630	2023-04-21	48	44	22:04	6:00	483500
13631	2023-04-21	15	58	23:45	6:57	472410
13632	2023-04-21	54	56	13:40	6:57	317840
13633	2023-04-21	40	3	23:31	6:43	329280
13634	2023-04-21	13	66	20:52	6:43	286440
13635	2023-04-21	68	49	13:40	6:00	415500
13636	2023-04-21	21	60	13:12	6:14	364780
13637	2023-04-21	12	38	9:50	6:14	472420
13638	2023-04-21	36	25	16:48	5:16	314820
13639	2023-04-21	64	5	13:40	6:00	415500
13640	2023-04-21	26	11	17:31	5:45	471360
13641	2023-04-21	39	66	10:19	5:02	328020
13642	2023-04-21	4	64	10:33	6:28	515430
13643	2023-04-21	21	63	11:02	6:00	254250
13644	2023-04-21	60	31	13:40	6:57	454430
13645	2023-04-21	70	31	23:02	6:28	290790
13646	2023-04-21	57	24	11:02	5:02	413280
13647	2023-04-21	42	1	22:48	6:57	559410
13648	2023-04-21	18	55	21:50	7:12	548700
13649	2023-04-21	64	43	9:50	5:16	352660
13650	2023-04-21	30	66	19:26	5:31	281980
13651	2023-04-21	46	35	17:16	6:00	329250
13652	2023-04-21	39	28	22:48	4:48	334600
13653	2023-04-21	49	63	16:04	7:12	580200
13654	2023-04-21	55	10	23:45	5:02	345450
13655	2023-04-21	28	69	21:36	4:48	280400
13656	2023-04-21	67	68	18:43	5:45	473760
13657	2023-04-21	46	40	17:16	4:48	387800
13658	2023-04-21	12	69	17:45	6:28	314010
13659	2023-04-21	47	34	10:33	5:31	423200
13660	2023-04-21	42	55	15:07	6:43	354760
13661	2023-04-21	14	1	19:40	6:00	341000
13662	2023-04-21	1	65	18:28	5:02	254730
13663	2023-04-21	17	26	19:40	5:16	333740
13664	2023-04-21	7	8	20:52	5:31	447810
13665	2023-04-21	2	31	23:02	4:48	256200
13666	2023-04-21	8	54	23:31	6:43	329280
13667	2023-04-21	30	2	9:50	6:43	308280
13668	2023-04-21	2	34	18:28	5:45	367440
13669	2023-04-21	46	3	19:12	6:57	489230
13670	2023-04-21	6	9	15:21	7:12	382800
13671	2023-04-21	56	60	10:04	6:28	477090
13672	2023-04-21	12	10	22:04	5:16	374220
13673	2023-04-21	55	20	20:52	5:45	307200
13674	2023-04-21	55	3	20:38	4:48	389800
13675	2023-04-21	15	4	11:31	6:00	258750
13676	2023-04-21	31	30	11:45	5:16	408100
13677	2023-04-21	17	25	14:52	6:14	482300
13678	2023-04-21	14	60	17:16	6:14	478660
13679	2023-04-21	38	2	15:07	7:12	486300
13680	2023-04-21	10	22	15:36	5:16	265760
13681	2023-04-21	60	34	23:02	6:00	483250
13682	2023-04-21	24	16	16:04	6:43	359240
13683	2023-04-21	51	25	9:50	5:02	262080
13684	2023-04-21	62	1	14:24	6:14	399100
13685	2023-04-21	16	48	18:43	6:28	418230
13686	2023-04-21	29	26	10:04	6:57	327990
13687	2023-04-21	53	19	21:50	5:45	437760
13688	2023-04-21	8	39	16:48	5:31	404110
13689	2023-04-21	34	20	10:04	5:31	394910
